,Point 0,Point 1,Point 2,Point 3,Point 4,Point 5,Point 6,Point 7,Point 8
399,53.82,68.72399999999999,43.884,38.088,45.54,56.303999999999995,73.692,121.716,128.34
400,53.82,62.928,38.088,38.088,38.916,49.68,77.00399999999999,112.60799999999999,122.544
401,53.82,62.928,38.088,38.088,38.916,49.68,77.00399999999999,112.60799999999999,122.544
402,57.132,55.476,50.507999999999996,38.916,38.916,50.507999999999996,71.208,93.564,115.092
403,57.132,55.476,50.507999999999996,38.916,38.916,50.507999999999996,71.208,93.564,115.092
404,55.476,49.68,52.163999999999994,37.26,41.4,54.647999999999996,71.208,91.08,95.22
405,55.476,49.68,52.163999999999994,37.26,41.4,54.647999999999996,71.208,91.08,95.22
406,55.476,49.68,52.163999999999994,37.26,41.4,54.647999999999996,71.208,91.08,95.22
407,49.68,47.196,55.476,40.571999999999996,41.4,51.336,72.86399999999999,92.73599999999999,113.43599999999999
408,49.68,47.196,55.476,40.571999999999996,41.4,51.336,72.86399999999999,92.73599999999999,113.43599999999999
409,51.336,54.647999999999996,48.852,50.507999999999996,41.4,54.647999999999996,75.348,94.392,115.092
410,52.163999999999994,47.196,46.367999999999995,56.303999999999995,46.367999999999995,54.647999999999996,77.832,96.048,115.092
411,52.163999999999994,47.196,46.367999999999995,56.303999999999995,46.367999999999995,54.647999999999996,77.832,96.048,115.092
412,57.959999999999994,49.68,47.196,51.336,57.132,57.132,80.316,96.048,109.29599999999999
413,57.959999999999994,49.68,47.196,51.336,57.132,57.132,80.316,96.048,109.29599999999999
414,62.928,48.024,52.163999999999994,49.68,81.972,66.24,87.768,93.564,105.984
415,62.928,48.024,52.163999999999994,49.68,81.972,66.24,87.768,93.564,105.984
416,62.928,48.024,52.163999999999994,49.68,81.972,66.24,87.768,93.564,105.984
417,62.928,48.024,52.163999999999994,49.68,81.972,66.24,87.768,93.564,105.984
418,67.068,46.367999999999995,52.163999999999994,48.852,85.28399999999999,73.692,92.73599999999999,106.812,120.05999999999999
419,67.068,46.367999999999995,52.163999999999994,48.852,85.28399999999999,73.692,92.73599999999999,106.812,120.05999999999999
420,71.208,48.024,42.227999999999994,48.024,74.52,114.264,93.564,86.112,100.18799999999999
421,72.86399999999999,54.647999999999996,41.4,55.476,70.38,120.88799999999999,117.576,98.532,96.048
422,65.41199999999999,57.132,48.024,59.616,66.24,114.264,104.32799999999999,113.43599999999999,91.908
423,65.41199999999999,57.132,48.024,59.616,66.24,114.264,104.32799999999999,113.43599999999999,91.908
424,58.788,64.584,54.647999999999996,61.272,64.584,114.264,117.576,93.564,87.768
425,58.788,64.584,54.647999999999996,61.272,64.584,114.264,117.576,93.564,87.768
426,58.788,64.584,54.647999999999996,61.272,64.584,114.264,117.576,93.564,87.768
427,58.788,64.584,54.647999999999996,61.272,64.584,114.264,117.576,93.564,87.768
428,57.132,62.928,65.41199999999999,64.584,71.208,94.392,116.74799999999999,101.844,85.28399999999999
429,57.132,62.928,65.41199999999999,64.584,71.208,94.392,116.74799999999999,101.844,85.28399999999999
430,59.616,52.992,79.488,70.38,96.87599999999999,85.28399999999999,136.62,97.704,86.94
431,58.788,50.507999999999996,76.176,80.316,101.01599999999999,84.45599999999999,110.952,102.672,81.972
432,52.163999999999994,46.367999999999995,80.316,112.60799999999999,108.46799999999999,84.45599999999999,103.5,110.952,91.08
433,52.163999999999994,46.367999999999995,80.316,112.60799999999999,108.46799999999999,84.45599999999999,103.5,110.952,91.08
434,49.68,53.82,66.24,110.952,103.5,84.45599999999999,96.048,86.112,105.15599999999999
435,49.68,53.82,66.24,110.952,103.5,84.45599999999999,96.048,86.112,105.15599999999999
436,49.68,53.82,66.24,110.952,103.5,84.45599999999999,96.048,86.112,105.15599999999999
437,57.132,54.647999999999996,62.928,115.91999999999999,97.704,91.908,90.252,96.048,114.264
438,57.132,54.647999999999996,62.928,115.91999999999999,97.704,91.908,90.252,96.048,114.264
439,66.24,53.82,63.756,114.264,110.952,89.42399999999999,87.768,89.42399999999999,96.048
440,60.443999999999996,52.163999999999994,65.41199999999999,87.768,136.62,103.5,90.252,84.45599999999999,96.048
441,60.443999999999996,52.163999999999994,65.41199999999999,87.768,136.62,103.5,90.252,84.45599999999999,96.048
442,54.647999999999996,57.132,66.24,76.176,146.55599999999998,111.78,90.252,79.488,91.908
443,54.647999999999996,57.132,66.24,76.176,146.55599999999998,111.78,90.252,79.488,91.908
444,56.303999999999995,71.208,80.316,60.443999999999996,87.768,129.168,114.264,75.348,93.564
445,56.303999999999995,71.208,80.316,60.443999999999996,87.768,129.168,114.264,75.348,93.564
446,56.303999999999995,71.208,80.316,60.443999999999996,87.768,129.168,114.264,75.348,93.564
447,56.303999999999995,82.8,73.692,55.476,69.55199999999999,77.00399999999999,131.652,83.628,91.08
448,56.303999999999995,82.8,73.692,55.476,69.55199999999999,77.00399999999999,131.652,83.628,91.08
449,52.992,81.972,66.24,54.647999999999996,57.959999999999994,88.59599999999999,149.868,101.844,101.01599999999999
450,68.72399999999999,77.00399999999999,65.41199999999999,62.099999999999994,56.303999999999995,72.036,120.05999999999999,155.664,111.78
451,68.72399999999999,77.00399999999999,65.41199999999999,62.099999999999994,56.303999999999995,72.036,120.05999999999999,155.664,111.78
452,79.488,73.692,71.208,63.756,52.163999999999994,58.788,105.15599999999999,125.02799999999999,177.19199999999998
453,79.488,73.692,71.208,63.756,52.163999999999994,58.788,105.15599999999999,125.02799999999999,177.19199999999998
454,78.66,56.303999999999995,68.72399999999999,60.443999999999996,51.336,53.82,89.42399999999999,125.02799999999999,169.73999999999998
455,78.66,56.303999999999995,68.72399999999999,60.443999999999996,51.336,53.82,89.42399999999999,125.02799999999999,169.73999999999998
456,78.66,56.303999999999995,68.72399999999999,60.443999999999996,51.336,53.82,89.42399999999999,125.02799999999999,169.73999999999998
457,87.768,49.68,71.208,59.616,53.82,54.647999999999996,72.036,130.82399999999998,153.17999999999998
458,87.768,49.68,71.208,59.616,53.82,54.647999999999996,72.036,130.82399999999998,153.17999999999998
459,89.42399999999999,54.647999999999996,63.756,62.928,54.647999999999996,51.336,72.86399999999999,93.564,159.804
460,82.8,72.036,59.616,61.272,67.896,49.68,67.068,88.59599999999999,108.46799999999999
461,82.8,72.036,59.616,61.272,67.896,49.68,67.068,88.59599999999999,108.46799999999999
462,81.14399999999999,86.94,52.992,52.992,67.068,55.476,62.099999999999994,81.972,115.91999999999999
463,81.14399999999999,86.94,52.992,52.992,67.068,55.476,62.099999999999994,81.972,115.91999999999999
464,70.38,82.8,48.852,52.163999999999994,69.55199999999999,67.896,63.756,85.28399999999999,126.684
465,70.38,82.8,48.852,52.163999999999994,69.55199999999999,67.896,63.756,85.28399999999999,126.684
466,70.38,82.8,48.852,52.163999999999994,69.55199999999999,67.896,63.756,85.28399999999999,126.684
467,66.24,66.24,61.272,52.163999999999994,68.72399999999999,83.628,70.38,87.768,119.232
468,66.24,66.24,61.272,52.163999999999994,68.72399999999999,83.628,70.38,87.768,119.232
469,63.756,67.896,58.788,54.647999999999996,67.896,84.45599999999999,77.832,88.59599999999999,116.74799999999999
470,67.068,67.896,57.132,62.928,67.896,83.628,83.628,94.392,116.74799999999999
471,67.068,67.896,57.132,62.928,67.896,83.628,83.628,94.392,116.74799999999999
472,71.208,56.303999999999995,57.959999999999994,69.55199999999999,68.72399999999999,83.628,94.392,98.532,115.91999999999999
473,71.208,56.303999999999995,57.959999999999994,69.55199999999999,68.72399999999999,83.628,94.392,98.532,115.91999999999999
474,70.38,53.82,55.476,75.348,69.55199999999999,90.252,101.01599999999999,105.15599999999999,115.91999999999999
475,70.38,53.82,55.476,75.348,69.55199999999999,90.252,101.01599999999999,105.15599999999999,115.91999999999999
476,70.38,53.82,55.476,75.348,69.55199999999999,90.252,101.01599999999999,105.15599999999999,115.91999999999999
477,70.38,53.82,55.476,75.348,69.55199999999999,90.252,101.01599999999999,105.15599999999999,115.91999999999999
478,77.00399999999999,53.82,54.647999999999996,72.86399999999999,81.14399999999999,105.15599999999999,111.78,110.124,125.02799999999999
479,77.00399999999999,53.82,54.647999999999996,72.86399999999999,81.14399999999999,105.15599999999999,111.78,110.124,125.02799999999999
480,78.66,48.852,57.132,68.72399999999999,90.252,107.64,121.716,121.716,120.05999999999999
481,73.692,52.163999999999994,60.443999999999996,79.488,105.984,110.952,128.34,117.576,115.91999999999999
482,63.756,62.928,62.099999999999994,96.87599999999999,93.564,126.684,147.384,121.716,118.404
483,63.756,62.928,62.099999999999994,96.87599999999999,93.564,126.684,147.384,121.716,118.404
484,62.099999999999994,77.832,62.099999999999994,79.488,86.94,144.072,158.148,127.512,110.124
485,62.099999999999994,77.832,62.099999999999994,79.488,86.94,144.072,158.148,127.512,110.124
486,62.099999999999994,77.832,62.099999999999994,79.488,86.94,144.072,158.148,127.512,110.124
487,62.099999999999994,77.832,62.099999999999994,79.488,86.94,144.072,158.148,127.512,110.124
488,67.896,69.55199999999999,62.928,67.896,98.532,151.524,153.17999999999998,125.02799999999999,101.844
489,67.896,69.55199999999999,62.928,67.896,98.532,151.524,153.17999999999998,125.02799999999999,101.844
490,72.86399999999999,64.584,63.756,71.208,99.36,106.812,185.47199999999998,166.428,99.36
491,69.55199999999999,70.38,75.348,67.896,101.844,87.768,139.10399999999998,189.612,155.664
492,91.08,76.176,87.768,68.72399999999999,98.532,82.8,104.32799999999999,143.244,174.708
493,91.08,76.176,87.768,68.72399999999999,98.532,82.8,104.32799999999999,143.244,174.708
494,113.43599999999999,86.112,83.628,67.896,84.45599999999999,79.488,87.768,121.716,197.892
495,113.43599999999999,86.112,83.628,67.896,84.45599999999999,79.488,87.768,121.716,197.892
496,113.43599999999999,86.112,83.628,67.896,84.45599999999999,79.488,87.768,121.716,197.892
497,119.232,96.048,85.28399999999999,76.176,70.38,79.488,77.00399999999999,96.87599999999999,155.664
498,119.232,96.048,85.28399999999999,76.176,70.38,79.488,77.00399999999999,96.87599999999999,155.664
499,117.576,107.64,99.36,79.488,65.41199999999999,76.176,67.068,86.94,110.952
500,84.45599999999999,103.5,99.36,92.73599999999999,57.959999999999994,66.24,72.036,81.972,94.392
501,84.45599999999999,103.5,99.36,92.73599999999999,57.959999999999994,66.24,72.036,81.972,94.392
502,84.45599999999999,105.984,97.704,84.45599999999999,59.616,63.756,79.488,67.896,85.28399999999999
503,84.45599999999999,105.984,97.704,84.45599999999999,59.616,63.756,79.488,67.896,85.28399999999999
504,77.832,129.168,96.048,97.704,72.036,51.336,73.692,63.756,83.628
505,77.832,129.168,96.048,97.704,72.036,51.336,73.692,63.756,83.628
506,77.832,129.168,96.048,97.704,72.036,51.336,73.692,63.756,83.628
507,77.832,129.168,96.048,97.704,72.036,51.336,73.692,63.756,83.628
508,77.00399999999999,119.232,105.984,89.42399999999999,80.316,52.992,68.72399999999999,67.896,78.66
509,77.00399999999999,119.232,105.984,89.42399999999999,80.316,52.992,68.72399999999999,67.896,78.66
510,82.8,91.08,92.73599999999999,95.22,89.42399999999999,56.303999999999995,61.272,70.38,81.972
511,84.45599999999999,91.08,95.22,93.564,91.08,62.928,61.272,66.24,81.14399999999999
512,83.628,86.112,87.768,93.564,91.908,84.45599999999999,58.788,67.068,77.832
513,83.628,86.112,87.768,93.564,91.908,84.45599999999999,58.788,67.068,77.832
514,78.66,77.00399999999999,82.8,74.52,43.056,100.18799999999999,69.55199999999999,72.86399999999999,82.8
515,78.66,77.00399999999999,82.8,74.52,43.056,100.18799999999999,69.55199999999999,72.86399999999999,82.8
516,78.66,77.00399999999999,82.8,74.52,43.056,100.18799999999999,69.55199999999999,72.86399999999999,82.8
517,75.348,67.068,79.488,62.928,81.972,101.844,90.252,71.208,88.59599999999999
518,75.348,67.068,79.488,62.928,81.972,101.844,90.252,71.208,88.59599999999999
519,72.86399999999999,63.756,55.476,56.303999999999995,70.38,82.8,115.91999999999999,81.972,96.048
520,70.38,59.616,53.82,60.443999999999996,69.55199999999999,79.488,104.32799999999999,123.372,105.984
521,70.38,59.616,53.82,60.443999999999996,69.55199999999999,79.488,104.32799999999999,123.372,105.984
522,69.55199999999999,51.336,46.367999999999995,54.647999999999996,68.72399999999999,77.00399999999999,101.844,129.99599999999998,120.88799999999999
523,69.55199999999999,51.336,46.367999999999995,54.647999999999996,68.72399999999999,77.00399999999999,101.844,129.99599999999998,120.88799999999999
524,77.00399999999999,48.024,45.54,53.82,72.036,78.66,101.01599999999999,139.932,145.72799999999998
525,77.00399999999999,48.024,45.54,53.82,72.036,78.66,101.01599999999999,139.932,145.72799999999998
526,77.00399999999999,48.024,45.54,53.82,72.036,78.66,101.01599999999999,139.932,145.72799999999998
527,83.628,47.196,43.056,49.68,77.832,78.66,101.01599999999999,147.384,166.428
528,83.628,47.196,43.056,49.68,77.832,78.66,101.01599999999999,147.384,166.428
529,85.28399999999999,45.54,45.54,44.711999999999996,68.72399999999999,79.488,98.532,126.684,202.03199999999998
530,71.208,49.68,40.571999999999996,43.056,56.303999999999995,100.18799999999999,104.32799999999999,110.952,145.72799999999998
531,71.208,49.68,40.571999999999996,43.056,56.303999999999995,100.18799999999999,104.32799999999999,110.952,145.72799999999998
532,61.272,70.38,41.4,43.884,49.68,96.048,99.36,95.22,125.856
533,61.272,70.38,41.4,43.884,49.68,96.048,99.36,95.22,125.856
534,62.928,69.55199999999999,43.056,43.884,45.54,71.208,109.29599999999999,90.252,135.792
535,62.928,69.55199999999999,43.056,43.884,45.54,71.208,109.29599999999999,90.252,135.792
536,62.928,69.55199999999999,43.056,43.884,45.54,71.208,109.29599999999999,90.252,135.792
537,62.928,69.55199999999999,43.056,43.884,45.54,71.208,109.29599999999999,90.252,135.792
538,64.584,67.068,51.336,38.088,49.68,52.992,120.05999999999999,92.73599999999999,102.672
539,64.584,67.068,51.336,38.088,49.68,52.992,120.05999999999999,92.73599999999999,102.672
540,68.72399999999999,64.584,59.616,43.056,52.163999999999994,52.163999999999994,105.984,105.984,90.252
541,59.616,59.616,66.24,48.024,49.68,52.992,56.303999999999995,124.19999999999999,117.576
542,59.616,57.132,66.24,53.82,51.336,47.196,60.443999999999996,109.29599999999999,115.092
543,59.616,57.132,66.24,53.82,51.336,47.196,60.443999999999996,109.29599999999999,115.092
544,58.788,52.163999999999994,62.099999999999994,64.584,46.367999999999995,43.884,59.616,67.896,145.72799999999998
545,58.788,52.163999999999994,62.099999999999994,64.584,46.367999999999995,43.884,59.616,67.896,145.72799999999998
546,58.788,52.163999999999994,62.099999999999994,64.584,46.367999999999995,43.884,59.616,67.896,145.72799999999998
547,58.788,52.163999999999994,62.099999999999994,64.584,46.367999999999995,43.884,59.616,67.896,145.72799999999998
548,57.132,46.367999999999995,57.132,70.38,48.024,43.884,52.992,58.788,102.672
549,57.132,46.367999999999995,57.132,70.38,48.024,43.884,52.992,58.788,102.672
550,62.099999999999994,43.056,52.992,68.72399999999999,56.303999999999995,45.54,46.367999999999995,57.959999999999994,89.42399999999999
551,67.896,50.507999999999996,50.507999999999996,61.272,57.959999999999994,48.024,46.367999999999995,63.756,76.176
552,71.208,60.443999999999996,47.196,57.132,64.584,49.68,47.196,54.647999999999996,67.896
553,71.208,60.443999999999996,47.196,57.132,64.584,49.68,47.196,54.647999999999996,67.896
554,67.896,61.272,45.54,53.82,59.616,59.616,52.163999999999994,51.336,64.584
555,67.896,61.272,45.54,53.82,59.616,59.616,52.163999999999994,51.336,64.584
556,67.896,61.272,45.54,53.82,59.616,59.616,52.163999999999994,51.336,64.584
557,60.443999999999996,60.443999999999996,45.54,45.54,57.132,75.348,50.507999999999996,52.163999999999994,60.443999999999996
558,60.443999999999996,60.443999999999996,45.54,45.54,57.132,75.348,50.507999999999996,52.163999999999994,60.443999999999996
559,61.272,61.272,45.54,47.196,48.852,59.616,60.443999999999996,54.647999999999996,58.788
560,64.584,53.82,51.336,41.4,45.54,58.788,75.348,54.647999999999996,62.099999999999994
561,64.584,53.82,51.336,41.4,45.54,58.788,75.348,54.647999999999996,62.099999999999994
562,68.72399999999999,52.163999999999994,52.992,36.431999999999995,43.884,44.711999999999996,72.86399999999999,57.132,64.584
563,68.72399999999999,52.163999999999994,52.992,36.431999999999995,43.884,44.711999999999996,72.86399999999999,57.132,64.584
564,71.208,59.616,46.367999999999995,37.26,42.227999999999994,44.711999999999996,91.08,63.756,64.584
565,71.208,59.616,46.367999999999995,37.26,42.227999999999994,44.711999999999996,91.08,63.756,64.584
566,71.208,59.616,46.367999999999995,37.26,42.227999999999994,44.711999999999996,91.08,63.756,64.584
567,71.208,55.476,55.476,38.916,49.68,54.647999999999996,84.45599999999999,67.068,61.272
568,71.208,55.476,55.476,38.916,49.68,54.647999999999996,84.45599999999999,67.068,61.272
569,79.488,57.959999999999994,48.852,39.744,43.056,47.196,68.72399999999999,88.59599999999999,60.443999999999996
570,81.972,58.788,59.616,50.507999999999996,38.088,43.056,57.959999999999994,91.08,63.756
571,81.972,58.788,59.616,50.507999999999996,38.088,43.056,57.959999999999994,91.08,63.756
572,76.176,59.616,51.336,53.82,39.744,51.336,53.82,83.628,93.564
573,76.176,59.616,51.336,53.82,39.744,51.336,53.82,83.628,93.564
574,71.208,52.992,50.507999999999996,52.992,39.744,48.852,57.959999999999994,63.756,101.844
575,71.208,52.992,50.507999999999996,52.992,39.744,48.852,57.959999999999994,63.756,101.844
576,71.208,52.992,50.507999999999996,52.992,39.744,48.852,57.959999999999994,63.756,101.844
577,73.692,64.584,48.852,48.852,51.336,45.54,60.443999999999996,67.068,101.01599999999999
578,73.692,64.584,48.852,48.852,51.336,45.54,60.443999999999996,67.068,101.01599999999999
579,69.55199999999999,54.647999999999996,56.303999999999995,48.024,61.272,44.711999999999996,54.647999999999996,62.928,99.36
580,68.72399999999999,58.788,63.756,50.507999999999996,57.959999999999994,43.056,53.82,59.616,107.64
581,68.72399999999999,58.788,63.756,50.507999999999996,57.959999999999994,43.056,53.82,59.616,107.64
582,60.443999999999996,62.099999999999994,60.443999999999996,44.711999999999996,53.82,44.711999999999996,61.272,65.41199999999999,91.08
583,60.443999999999996,62.099999999999994,60.443999999999996,44.711999999999996,53.82,44.711999999999996,61.272,65.41199999999999,91.08
584,55.476,61.272,56.303999999999995,59.616,51.336,62.928,59.616,65.41199999999999,84.45599999999999
585,55.476,61.272,56.303999999999995,59.616,51.336,62.928,59.616,65.41199999999999,84.45599999999999
586,55.476,61.272,56.303999999999995,59.616,51.336,62.928,59.616,65.41199999999999,84.45599999999999
587,59.616,55.476,53.82,62.928,51.336,62.099999999999994,59.616,72.86399999999999,76.176
588,59.616,55.476,53.82,62.928,51.336,62.099999999999994,59.616,72.86399999999999,76.176
589,51.336,48.852,68.72399999999999,57.959999999999994,56.303999999999995,57.959999999999994,62.928,66.24,66.24
590,48.024,42.227999999999994,52.992,51.336,70.38,54.647999999999996,91.08,67.896,60.443999999999996
591,48.024,42.227999999999994,52.992,51.336,70.38,54.647999999999996,91.08,67.896,60.443999999999996
592,52.992,44.711999999999996,45.54,62.928,67.896,52.163999999999994,92.73599999999999,79.488,59.616
593,52.992,44.711999999999996,45.54,62.928,67.896,52.163999999999994,92.73599999999999,79.488,59.616
594,67.896,40.571999999999996,43.056,71.208,61.272,67.896,80.316,77.832,64.584
595,67.896,40.571999999999996,43.056,71.208,61.272,67.896,80.316,77.832,64.584
596,67.896,40.571999999999996,43.056,71.208,61.272,67.896,80.316,77.832,64.584
597,66.24,42.227999999999994,44.711999999999996,67.068,67.068,71.208,73.692,75.348,67.068
598,66.24,42.227999999999994,44.711999999999996,67.068,67.068,71.208,73.692,75.348,67.068
599,58.788,45.54,46.367999999999995,60.443999999999996,67.896,72.86399999999999,72.86399999999999,75.348,78.66
